,Season,TeamID,Season_ELO
5839,2014,1296,1311.1952737691788
5840,2015,1296,1385.2620665830254
5841,2016,1296,1453.0508313045748
5842,2017,1296,1449.4310012833184
5843,2018,1296,1396.2435709629337
5844,2013,1297,1411.9062079053883
5845,2014,1297,1287.880797607071
5846,2015,1297,1328.2638709618873
5847,2016,1297,1335.6260670930524
5848,2017,1297,1506.149462869915
5849,2018,1297,1588.0610067849127
5850,1985,1298,1655.347244347416
5851,1986,1298,1765.0341504962619
5852,1987,1298,1797.8278438358516
5853,1988,1298,1572.8729626097754
5854,1989,1298,1393.7197352667376
5855,1990,1298,1309.091708214884
5856,1991,1298,1298.9723810448734
5857,1992,1298,1237.679201075858
5858,1993,1298,1223.1810239759923
5859,1994,1298,1337.1765017192467
5860,1995,1298,1436.6172925937522
5861,1996,1298,1364.9318132669189
5862,1997,1298,1429.960723412962
5863,1998,1298,1443.5552113438057
5864,1999,1298,1447.2179391551845
5865,2000,1298,1523.9031259274059
5866,2001,1298,1491.4397327238598
5867,2002,1298,1316.696554460953
5868,2003,1298,1227.8321202816098
5869,2004,1298,1122.426082459056
5870,2005,1298,1146.7767071171554
5871,2006,1298,1159.7081187353062
5872,2007,1298,1214.082295741582
5873,2008,1298,1339.2254413576243
5874,2009,1298,1377.855292197465
5875,2010,1298,1310.3924433667141
5876,2011,1298,1282.0726316134221
5877,2012,1298,1157.2405109468698
5878,2013,1298,1156.0588696452653
5879,2014,1298,1185.0552148322447
5880,2015,1298,1270.4922118954396
5881,2016,1298,1385.1173748949518
5882,2017,1298,1391.700489089272
5883,2018,1298,1429.5162773791096
5884,1985,1299,1561.4197639583344
5885,1986,1299,1591.1006508564458
5886,1987,1299,1656.8454307686143
5887,1988,1299,1710.9148896234483
5888,1989,1299,1494.9428449500415
5889,1990,1299,1400.2155730010477
5890,1991,1299,1409.759848056248
5891,1992,1299,1430.836125688428
5892,1993,1299,1404.0441485667047
5893,1994,1299,1399.2228837293314
5894,1995,1299,1384.1736929136155
5895,1996,1299,1272.848304459437
5896,1997,1299,1296.0272831252632
5897,1998,1299,1214.4339106299126
5898,1999,1299,1223.7833399115368
5899,2000,1299,1277.9576147695618
5900,2001,1299,1262.5273993213527
5901,2002,1299,1253.8119449305104
5902,2003,1299,1066.094413262757
5903,2004,1299,1021.6524140453436
5904,2005,1299,1028.5571284750145
5905,2006,1299,1037.316292165968
5906,2007,1299,1163.3883664388065
5907,2008,1299,1210.9207784558648
5908,2009,1299,1242.2814815544634
5909,2010,1299,1209.280798981551
5910,2011,1299,1240.3998372999351
5911,2012,1299,1188.0810444879498
5912,2013,1299,1301.98424138963
5913,2014,1299,1171.7506880005676
5914,2015,1299,1131.2612236657271
5915,2016,1299,1133.2948416919203
5916,2017,1299,1008.712462407077
5917,2018,1299,1174.504922452759
5918,2008,1300,1320.1645814645935
5919,2009,1300,1159.1990945852986
5920,2010,1300,1108.8923777714094
5921,2011,1300,1159.5301282070127
5922,2012,1300,1255.3259963640894
5923,2013,1300,1357.661051907742
5924,2014,1300,1518.6891453855594
5925,2015,1300,1548.8019112814845
5926,2016,1300,1354.2353757436897
5927,2017,1300,1458.3868005633078
5928,2018,1300,1335.9628078723133
5929,1985,1301,1606.420000834912
5930,1986,1301,1642.1508012272138
5931,1987,1301,1680.2164367199673
5932,1988,1301,1766.6285901885817
5933,1989,1301,1767.887321259
5934,1990,1301,1782.5372642565844
5935,1991,1301,1795.6096060570828
5936,1992,1301,1663.6106578522229
5937,1993,1301,1570.6261014146864
5938,1994,1301,1560.41789531956
5939,1995,1301,1603.4439983346117
5940,1996,1301,1662.1560704696876
5941,1997,1301,1738.663836974635
5942,1998,1301,1744.5204609276702
5943,1999,1301,1744.668344098024
5944,2000,1301,1761.6008388760224
5945,2001,1301,1715.2750109600931
5946,2002,1301,1832.0732980020396
5947,2003,1301,1818.3831629179026
5948,2004,1301,1894.4118557339962
5949,2005,1301,1875.4233338404424
5950,2006,1301,1858.9302074819177
5951,2007,1301,1790.2844030733945
5952,2008,1301,1702.381770299963
5953,2009,1301,1714.256369648617
5954,2010,1301,1747.6131730556087
5955,2011,1301,1712.4512316160265
5956,2012,1301,1763.0274934320103
5957,2013,1301,1843.7565560870826
5958,2014,1301,1808.5214383137181
5959,2015,1301,1838.002432399985
5960,2016,1301,1770.8585350189962
5961,2017,1301,1678.9782581432419
5962,2018,1301,1766.5339450866286
5963,1991,1302,1206.7865392089457
5964,1992,1302,1204.6959979287194
5965,1993,1302,1243.7091674349756
5966,1994,1302,1348.4675842549505
5967,1995,1302,1166.0604224522533
5968,1996,1302,1271.052272695536
5969,1997,1302,1347.652341640911
5970,1998,1302,1218.1182717725862
5971,2012,1303,1350.0670316331984
5972,2013,1303,1304.6023110856108
5973,2014,1303,1378.5910204863999
5974,2015,1303,1402.2765509528745
5975,2016,1303,1480.379042086705
5976,2017,1303,1525.3080176296219
5977,2018,1303,1394.7300970378935
5978,1985,1304,1513.6948541081345
5979,1986,1304,1583.331587022509
5980,1987,1304,1551.959777658955
5981,1988,1304,1487.6123387996563
5982,1989,1304,1523.5222082491173
5983,1990,1304,1486.790805988292
5984,1991,1304,1751.8751209715376
5985,1992,1304,1768.9950928871403
5986,1993,1304,1766.7307132057445
5987,1994,1304,1820.430637944313
5988,1995,1304,1750.401933507857
5989,1996,1304,1718.604923529884
5990,1997,1304,1716.1759615630774
5991,1998,1304,1757.2410770443314
5992,1999,1304,1753.855977501322
5993,2000,1304,1622.7273836497511
5994,2001,1304,1635.3451576141622
5995,2002,1304,1602.5623423417912
5996,2003,1304,1569.3887551951339
5997,2004,1304,1679.6998671335475
5998,2005,1304,1672.7757559539
5999,2006,1304,1688.8909589389375
6000,2007,1304,1682.3203065464782
6001,2008,1304,1720.1788190003047
6002,2009,1304,1711.668188292566
6003,2010,1304,1655.5615528546396
6004,2011,1304,1706.4122601576548
6005,2012,1304,1639.6950389878343
6006,2013,1304,1619.2343467311914
6007,2014,1304,1749.2126358658177
6008,2015,1304,1670.243308425691
6009,2016,1304,1675.8582169802573
6010,2017,1304,1613.744375898106
6011,2018,1304,1743.111350336515
6012,1985,1305,1585.002715355571
6013,1986,1305,1500.6016514075184
6014,1987,1305,1486.4986994019803
6015,1988,1305,1475.5183338312956
6016,1989,1305,1491.184048728032
6017,1990,1305,1479.2846091795805
6018,1991,1305,1489.8522002460593
6019,1992,1305,1551.1435346672056
6020,1993,1305,1459.872271374841
6021,1994,1305,1432.196038176027
6022,1995,1305,1578.0257261360794
6023,1996,1305,1557.507237154371
6024,1997,1305,1612.3430019872706
6025,1998,1305,1586.0080866647386
6026,1999,1305,1445.3942195452958
6027,2000,1305,1406.934454989167
6028,2001,1305,1422.3685769660742
6029,2002,1305,1529.2663034401664
6030,2003,1305,1623.0463575073802
6031,2004,1305,1751.9947390525508
6032,2005,1305,1792.4362566364075
6033,2006,1305,1835.071054480904
6034,2007,1305,1869.050322314473
6035,2008,1305,1783.1183222306975
6036,2009,1305,1715.030432616725
6037,2010,1305,1697.8984505610083
6038,2011,1305,1593.4128002122316
6039,2012,1305,1690.819472084622
6040,2013,1305,1568.1247810036723
6041,2014,1305,1578.439034617274
6042,2015,1305,1477.2984921648515
6043,2016,1305,1560.133045277578
6044,2017,1305,1757.3979636541287
6045,2018,1305,1819.9465643138687
6046,1985,1306,1378.3796148917972
6047,1986,1306,1361.7981108948754
6048,1987,1306,1237.4360851607946
6049,1988,1306,1182.05122859061
6050,1989,1306,1169.9127239899824
6051,1990,1306,1133.7480272973858
6052,1991,1306,1124.867141168031
6053,1992,1306,1133.3150105613765
6054,1993,1306,1152.1942721131293
6055,1994,1306,1305.5908823659254
6056,1995,1306,1420.7157886577015
6057,1996,1306,1301.2068653027293
6058,1997,1306,1230.949114817957
6059,1998,1306,1243.0468617339836
6060,1999,1306,1156.8205185871504
6061,2000,1306,1080.9020313962362
6062,2001,1306,1139.5083096268247
6063,2002,1306,1192.5204316872416
6064,2003,1306,1127.9376007214896
6065,2004,1306,1167.1599626296118
6066,2005,1306,1176.5573629940068
6067,2006,1306,1227.7312717973375
6068,2007,1306,1228.4529113547292
6069,2008,1306,1209.915080370048
6070,2009,1306,1290.8088513484074
6071,2010,1306,1297.7061055136628
6072,2011,1306,1269.9948799821445
6073,2012,1306,1264.791625866698
6074,2013,1306,1230.4754724365653
6075,2014,1306,1164.289180946955
6076,2015,1306,1313.5077261056695
6077,2016,1306,1362.3933802400027
6078,2017,1306,1425.770257176901
6079,2018,1306,1295.9474312458692
6080,1985,1307,1523.3693781095371
6081,1986,1307,1540.806938672122
6082,1987,1307,1580.3927583708535
6083,1988,1307,1583.6836402813522
6084,1989,1307,1630.2404923275344
6085,1990,1307,1633.584358925162
6086,1991,1307,1652.8721989467895
6087,1992,1307,1670.2501986734976
6088,1993,1307,1732.9714658574544
6089,1994,1307,1735.783836466367
6090,1995,1307,1636.1961288427578
6091,1996,1307,1731.8957889731498
6092,1997,1307,1767.5047729287153
6093,1998,1307,1771.056770607524
6094,1999,1307,1741.1959600677205
6095,2000,1307,1675.0549149903165
6096,2001,1307,1665.7086974781291
6097,2002,1307,1630.1392784624127
6098,2003,1307,1536.2493041219445
6099,2004,1307,1551.0137130956996
6100,2005,1307,1730.3418184127677
6101,2006,1307,1679.7828284028394
6102,2007,1307,1582.8238225202697
6103,2008,1307,1740.0284573198496
6104,2009,1307,1767.245431251823
6105,2010,1307,1844.3079763403898
6106,2011,1307,1833.6469781626704
6107,2012,1307,1874.0794450566393
6108,2013,1307,1919.4234887618377
6109,2014,1307,1939.630202954457
6110,2015,1307,1737.2979341926437
6111,2016,1307,1656.3849597206058
6112,2017,1307,1632.063671819449
6113,2018,1307,1658.2041296090083
6114,1985,1308,1381.7228534516105
6115,1986,1308,1469.7350865110802
6116,1987,1308,1496.9743026701262
6117,1988,1308,1525.615656659967
6118,1989,1308,1582.537409892046
6119,1990,1308,1694.4740088462488
6120,1991,1308,1734.5291500908063
6121,1992,1308,1729.3700103177396
6122,1993,1308,1752.0806070462115
6123,1994,1308,1755.6000295876272
6124,1995,1308,1741.5285585010272
6125,1996,1308,1593.6413068524466
6126,1997,1308,1654.661473188333
6127,1998,1308,1635.2289080975493
6128,1999,1308,1673.526780288137
6129,2000,1308,1679.7329762506731
6130,2001,1308,1616.4747712837907
6131,2002,1308,1607.289833245856
6132,2003,1308,1637.389473015866
6133,2004,1308,1506.1215998377368
6134,2005,1308,1340.3315314317822
6135,2006,1308,1481.14634488577
6136,2007,1308,1627.936687074383
6137,2008,1308,1657.968484598847
6138,2009,1308,1609.2214838556263
6139,2010,1308,1642.902141728011
6140,2011,1308,1589.3782106065842
6141,2012,1308,1702.808353994201
6142,2013,1308,1712.2354405422209
6143,2014,1308,1717.6397078455343
6144,2015,1308,1710.959490510985
6145,2016,1308,1692.9996016691562
6146,2017,1308,1678.2833225459285
6147,2018,1308,1726.1898390811066
6148,1985,1309,1432.0101243243732
6149,1986,1309,1511.5718931459203
6150,1987,1309,1695.2151451020309
6151,1988,1309,1688.0974786331387
6152,1989,1309,1661.8621353604244
6153,1990,1309,1680.4295025510846
6154,1991,1309,1694.1529768777102
6155,1992,1309,1632.4893821270116
6156,1993,1309,1762.115747413916
6157,1994,1309,1740.8412587953865
6158,1995,1309,1677.9342962033277
6159,1996,1309,1701.825780056155
6160,1997,1309,1715.9414646925193
6161,1998,1309,1622.8260954959837
6162,1999,1309,1515.8221151213545
6163,2000,1309,1461.5389635389956
6164,2001,1309,1491.7570400611494
6165,2002,1309,1482.8263680915254
6166,2003,1309,1460.0082185138183
6167,2004,1309,1519.1379565228249
6168,2005,1309,1487.1759000661148
6169,2006,1309,1434.352784568633
6170,2007,1309,1416.961164658317
6171,2008,1309,1439.6415050179733
6172,2009,1309,1349.1103978314611
6173,2010,1309,1252.3948260599823
6174,2013,1309,1161.4529570749885
6175,2014,1309,1219.37618978317
6176,2015,1309,1230.9332293812693
6177,2016,1309,1207.1883327128944
6178,2017,1309,1395.6954157839434
6179,2018,1309,1358.5670884864078
6180,1985,1310,1481.7368750210182
6181,1986,1310,1481.3958653284324
6182,1987,1310,1583.518658758559
6183,1988,1310,1536.7022938660125
6184,1989,1310,1416.3374194639368
6185,1990,1310,1332.0281812703342
6186,1991,1310,1302.1344823596012
6187,1992,1310,1389.18754121377
6188,1993,1310,1531.9397122146233
6189,1994,1310,1333.089223301445
6190,1995,1310,1210.9667275569257
6191,1996,1310,1285.7616747900654
6192,1997,1310,1300.1232772324515
6193,1998,1310,1433.1365162352374
6194,1999,1310,1479.3898110781695
6195,2000,1310,1487.895591383248
6196,2001,1310,1493.5179570000207
6197,2002,1310,1509.4214789572025
6198,2003,1310,1513.3560689328076
6199,2004,1310,1587.2742659588919
6200,2005,1310,1611.4516194711389
6201,2006,1310,1490.5214943601925
6202,2007,1310,1533.3273772236464
6203,2008,1310,1539.648974460811
6204,2009,1310,1641.3581054814329
6205,2010,1310,1586.1789979400858
6206,2011,1310,1365.080626593284
6207,2012,1310,1362.30997402721
6208,2013,1310,1462.2710114534498
6209,2014,1310,1319.9984304377726
6210,2015,1310,1297.315003017193
6211,2016,1310,1232.6745033890945
6212,2017,1310,1309.373036148848
6213,2018,1310,1409.1624871496083
6214,1985,1311,1557.2612779572585
6215,1986,1311,1438.1360050399394
6216,1987,1311,1347.3682968252035
6217,1988,1311,1295.511082824684
6218,1989,1311,1262.030966475143
6219,1990,1311,1160.715165177534
6220,1991,1311,1123.3759313293842
6221,1992,1311,1299.441380324375
6222,1993,1311,1363.4882133936976
6223,1994,1311,1462.6038205927644
6224,1995,1311,1577.4355725483804
6225,1996,1311,1331.7485290700795
6226,1997,1311,1305.151806424668
6227,1998,1311,1432.9709043261994
6228,1999,1311,1422.291044180081
6229,2000,1311,1341.9569958689262
6230,2001,1311,1330.7584019117369
6231,2002,1311,1157.0396133604036
6232,2003,1311,1081.8233134485754
6233,2004,1311,1044.6067324084488
6234,2005,1311,1048.4532400318876
6235,2006,1311,1108.1675260418103
6236,2007,1311,1179.524475802102
6237,2008,1311,1276.794062645086
6238,2009,1311,1405.8501830892164
6239,2010,1311,1360.2118116705024
6240,2011,1311,1383.0821062140344
6241,2012,1311,1278.0798060074228
6242,2013,1311,1288.220594082757
6243,2014,1311,1315.3561221241207
6244,2015,1311,1263.3357609325426
6245,2016,1311,1235.4151009456957
6246,2017,1311,1237.6618147997124
6247,2018,1311,1377.534823914302
6248,2007,1312,1226.808580456343
6249,2008,1312,1043.5434983910027
6250,2009,1312,951.0950802562714
6251,2010,1312,1080.0919590495953
6252,2011,1312,1172.3010836996768
6253,2012,1312,1199.9107076178102
6254,2013,1312,1233.394850844755
6255,2014,1312,1232.7642099023792
6256,2015,1312,1341.3689609365026
6257,2016,1312,1374.8783095679694
6258,2017,1312,1304.8766969319215
6259,2018,1312,1311.8840988290603
6260,1998,1313,1342.8835521242468
6261,1999,1313,1337.03289057006
6262,2000,1313,1254.6711685212076
6263,2001,1313,1280.0268191698215
6264,2002,1313,1222.8318817641725
6265,2003,1313,1252.5330495129353
6266,2004,1313,1248.7470174950079
6267,2005,1313,1273.131314089493
6268,2006,1313,1275.9530058758326
6269,2007,1313,1209.1665448801407
6270,2008,1313,1263.5209419110708
6271,2009,1313,1264.2532249932383
6272,2010,1313,1259.7323087285097
6273,2011,1313,1239.7130786244406
6274,2012,1313,1369.0450145008522
6275,2013,1313,1422.556930327174
6276,2014,1313,1367.1790254949249
6277,2015,1313,1390.08696750019
6278,2016,1313,1398.4862775930644
6279,2017,1313,1360.5331741124928
6280,2018,1313,1314.973993401183
6281,1985,1314,1645.6702594789856
6282,1986,1314,1754.0349264038657
6283,1987,1314,1887.0665266581727
6284,1988,1314,1901.9699747120278
6285,1989,1314,1937.3711561449145
6286,1990,1314,1849.988933419661
6287,1991,1314,1951.7976731624847
6288,1992,1314,1887.6448925364286
6289,1993,1314,2007.1944808798823
6290,1994,1314,2016.0489899599634
6291,1995,1314,2003.8322983371263
6292,1996,1314,1941.7069218425888
6293,1997,1314,1990.8174206473423
6294,1998,1314,2066.6523595143276
6295,1999,1314,2004.6837180249518
6296,2000,1314,1913.9650078239774
6297,2001,1314,1949.4385825029797
6298,2002,1314,1733.0233892728118
6299,2003,1314,1774.6787948102249
6300,2004,1314,1844.0544380851695
6301,2005,1314,1993.768287164172
6302,2006,1314,2011.4110358923397
6303,2007,1314,2063.849897615152
6304,2008,1314,2121.6513464975005
6305,2009,1314,2131.3760758090957
6306,2010,1314,1894.9217834125952
6307,2011,1314,1957.2821482302613
6308,2012,1314,2026.6171399925433
6309,2013,1314,1949.594327299116
6310,2014,1314,1955.047144197094
6311,2015,1314,1957.590339240954
6312,2016,1314,2043.03612012157
6313,2017,1314,2053.0634167235266
6314,2018,1314,2020.4696103403107
6315,2009,1315,1431.0363590125087
6316,2010,1315,1226.1817573935073
6317,2011,1315,1281.1815267290835
6318,2012,1315,1292.1191982254404
6319,2013,1315,1362.2879154611337
6320,2014,1315,1400.902709522602
6321,2015,1315,1290.0218826600076
6322,2016,1315,1407.5666282017553
6323,2017,1315,1504.751118014634
6324,2018,1315,1389.5132836279938
6325,2006,1316,1276.8489392916122
6326,2007,1316,1120.6503494501574
6327,2008,1316,1052.193349233123
6328,2009,1316,1099.0994783859537
6329,2010,1316,1179.2375372703063
6330,2011,1316,1309.3400064642308
6331,2012,1316,1384.936963603157
6332,2013,1316,1360.2121689104774
6333,2014,1316,1366.057972103193
6334,2015,1316,1490.2384422248997
6335,2016,1316,1483.2953738665503
6336,2017,1316,1396.303166096891
6337,2018,1316,1358.8167114752264
6338,1985,1317,1346.9363313932495
6339,1986,1317,1356.1893005147977
6340,1987,1317,1415.6774945962839
6341,1988,1317,1532.738278231302
6342,1989,1317,1477.9360743527727
6343,1990,1317,1318.7906341515545
6344,1991,1317,1395.448998993153
6345,1992,1317,1433.878983173516
6346,1993,1317,1298.357684598789
6347,1994,1317,1364.361079383936
6348,1995,1317,1352.2387598332916
6349,1996,1317,1413.063336045073
6350,1997,1317,1380.4807762269775
6351,1998,1317,1349.2806654338747
6352,1999,1317,1353.5527697907544
6353,2000,1317,1311.8481423470876
6354,2001,1317,1208.500087766526
6355,2002,1317,1364.8778860264918
6356,2003,1317,1325.562520921403
6357,2004,1317,1381.0336191158603
6358,2005,1317,1383.903904907091
6359,2006,1317,1408.6053945745762
6360,2007,1317,1519.572910479464
6361,2008,1317,1531.5799113068883
6362,2009,1317,1563.1335473124063
6363,2010,1317,1575.0106650874875
6364,2011,1317,1566.5698518575432
6365,2012,1317,1527.7921999121074
6366,2013,1317,1414.2389358782034
6367,2014,1317,1438.8487407913333
6368,2015,1317,1415.1954994383723
6369,2016,1317,1363.6617130816499
6370,2017,1317,1263.7828645961747
6371,2018,1317,1325.6277715503088
6372,1985,1318,1615.000587230735
6373,1986,1318,1708.0956864723814
6374,1987,1318,1727.054879595262
6375,1988,1318,1569.9095612881022
6376,1989,1318,1546.8276453631036
6377,1990,1318,1492.3205028013185
6378,1991,1318,1562.1544865777994
6379,1992,1318,1391.7010316754845
6380,1993,1318,1467.896121259769
6381,1994,1318,1309.5711505967342
6382,1995,1318,1451.7915940295643
6383,1996,1318,1299.637818728279
6384,1997,1318,1258.6861412827375
6385,1998,1318,1336.2446536387756
6386,1999,1318,1289.1520309093328
6387,2000,1318,1251.2983592457786
6388,2001,1318,1259.0409952560447
6389,2002,1318,1240.8806209606046
6390,2003,1318,1297.6336603202662
6391,2004,1318,1384.2355537140643
6392,2005,1318,1490.6492128165592
6393,2006,1318,1557.9373202105348
6394,2007,1318,1514.4047827363545
6395,2008,1318,1546.8117353846849
6396,2009,1318,1600.3904380541114
6397,2010,1318,1638.0793473420492
6398,2011,1318,1512.0685587927169
6399,2012,1318,1481.7428547312356
6400,2013,1318,1531.3828399657452
6401,2014,1318,1478.3810539625035
6402,2015,1318,1566.4779159854616
6403,2016,1318,1528.379952065742
6404,2017,1318,1495.724781301767
6405,2018,1318,1630.8259811160895
6406,1985,1319,1485.2373723198762
6407,1986,1319,1542.8950292486584
6408,1987,1319,1467.9271585941067
6409,1988,1319,1417.7252238528574
6410,1989,1319,1245.3105195438495
6411,1990,1319,1217.8195336332055
6412,1991,1319,1163.6275500403028
6413,1992,1319,1159.9095491826868
6414,1993,1319,1228.9889789895592
6415,1994,1319,1314.2325566598315
6416,1995,1319,1290.788003750395
6417,1996,1319,1231.5052974742084
6418,1997,1319,1441.033276732442
6419,1998,1319,1553.130907080769
6420,1999,1319,1590.273604320878
6421,2000,1319,1586.561488134442
6422,2001,1319,1513.6257337331222
6423,2002,1319,1432.9190884736638
6424,2003,1319,1425.630249122759
6425,2004,1319,1423.232890578146
6426,2005,1319,1382.2707023338505
6427,2006,1319,1470.0202069996412
6428,2007,1319,1505.9083674802525
6429,2008,1319,1544.0120386020258
6430,2009,1319,1424.7398670451644
6431,2010,1319,1427.2791806161927
6432,2011,1319,1502.9528001168737
6433,2012,1319,1272.619433091707
6434,2013,1319,1276.3135922022013
6435,2014,1319,1352.0289572992344
6436,2015,1319,1436.1637498741018
6437,2016,1319,1242.5535536273837
6438,2017,1319,1216.7689535411164
6439,2018,1319,1168.487074379034
6440,1985,1320,1418.1457666694625
6441,1986,1320,1350.7524922493274
6442,1987,1320,1394.1905689065532
6443,1988,1320,1341.62344544102
6444,1989,1320,1430.3637786347442
6445,1990,1320,1538.3014669529928
6446,1991,1320,1482.8650906310986
6447,1992,1320,1451.7519757252
6448,1993,1320,1398.112315398536
6449,1994,1320,1521.3373194273827
6450,1995,1320,1424.293753116362
6451,1996,1320,1491.8986961021935
6452,1997,1320,1561.335253732307
6453,1998,1320,1474.7144732523332
6454,1999,1320,1482.4498110802515
6455,2000,1320,1494.1673957946614
6456,2001,1320,1411.1749172251575
6457,2002,1320,1459.9425247969334
6458,2003,1320,1459.7539741674004
6459,2004,1320,1592.6800000520343
6460,2005,1320,1643.1295987387684
6461,2006,1320,1702.031549396805
6462,2007,1320,1681.5069158168915
6463,2008,1320,1641.1067863795706
6464,2009,1320,1732.8750874054263
6465,2010,1320,1834.94810254547
6466,2011,1320,1731.1726339007678
6467,2012,1320,1687.8720944769464
6468,2013,1320,1688.4872673647383
6469,2014,1320,1666.0415011457096
6470,2015,1320,1811.8266104956924
6471,2016,1320,1757.08945256898
6472,2017,1320,1640.5146426914148
6473,2018,1320,1597.489991105725
6474,1985,1321,1384.4559423458181
6475,1986,1321,1328.4753402637743
6476,1987,1321,1318.5083154957788
6477,1988,1321,1354.067570875016
6478,1989,1321,1395.172634191084
6479,1990,1321,1426.9855814992497
6480,1991,1321,1360.279535991994
6481,1992,1321,1414.4644513335154
6482,1993,1321,1428.201630501042
6483,1994,1321,1570.8008358531863
6484,1995,1321,1442.8734658095036
6485,1996,1321,1424.7023448113634
6486,1997,1321,1427.4138573329462
6487,1998,1321,1460.2552533634687
6488,1999,1321,1570.0747425872726
6489,2000,1321,1432.9370591249346
6490,2001,1321,1476.7920032967513
6491,2002,1321,1582.4023880798745
6492,2003,1321,1576.4295624301064
6493,2004,1321,1636.195850976693
6494,2005,1321,1634.124758841707
6495,2006,1321,1617.7492174979006
6496,2007,1321,1583.0451293059718
6497,2008,1321,1499.590348742849
6498,2009,1321,1640.7114184613688
6499,2010,1321,1673.692921220369
6500,2011,1321,1692.9543681662797
6501,2012,1321,1716.1854836210885
6502,2013,1321,1612.3440839777247
6503,2014,1321,1626.6619573787873
6504,2015,1321,1615.6845653808393
6505,2016,1321,1680.3243468277353
6506,2017,1321,1770.2469110132884
6507,2018,1321,1699.0671236118199
6508,1985,1322,1320.3649075596945
6509,1986,1322,1402.5465281088036
6510,1987,1322,1407.2586718956802
6511,1988,1322,1440.6668761795033
6512,1989,1322,1435.53671526385
6513,1990,1322,1404.0399497645967
6514,1991,1322,1249.7416114354728
6515,1992,1322,1308.8900309946703
6516,1993,1322,1328.6261662083343
6517,1994,1322,1295.725445103584
6518,1995,1322,1310.1949199922155
6519,1996,1322,1225.9869892782906
6520,1997,1322,1296.6967502984312
6521,1998,1322,1313.226194908447
6522,1999,1322,1284.919465269231
6523,2000,1322,1338.9544356690794
6524,2001,1322,1395.8690527674364
6525,2002,1322,1360.1679719970837
6526,2003,1322,1249.856375885443
6527,2004,1322,1273.4285741793624
6528,2005,1322,1405.494433470807
6529,2006,1322,1547.9456226236605
6530,2007,1322,1535.8806283776328
6531,2008,1322,1434.7413141229702
6532,2009,1322,1290.0172113815026
6533,2010,1322,1261.9773283657341
6534,2011,1322,1342.8870417830854
6535,2012,1322,1371.5108283431155
6536,2013,1322,1498.3459224667001
6537,2014,1322,1503.2290486123436
6538,2015,1322,1482.6298990927248
6539,2016,1322,1312.7184450757027
6540,2017,1322,1291.772813258259
6541,2018,1322,1176.8396293078354
6542,1985,1323,1607.506053346657
6543,1986,1323,1733.2236066633989
6544,1987,1323,1761.2928405078328
6545,1988,1323,1738.6439716341613
6546,1989,1323,1731.261392385345
6547,1990,1323,1721.8503207017168
6548,1991,1323,1607.9669035560992
6549,1992,1323,1647.567980159196
6550,1993,1323,1540.6074940948547
6551,1994,1323,1531.9153754841027
6552,1995,1323,1532.2658950973016
6553,1996,1323,1525.7962676616814
6554,1997,1323,1619.0543779943066
6555,1998,1323,1614.234911503949
6556,1999,1323,1617.6868467178622
6557,2000,1323,1680.3719574383922
6558,2001,1323,1746.7511337544702
6559,2002,1323,1806.854845909674
6560,2003,1323,1819.6453387861552
6561,2004,1323,1817.6113073610709
6562,2005,1323,1778.2407032074366
6563,2006,1323,1774.2122530313047
6564,2007,1323,1850.2827294288284
6565,2008,1323,1889.8636481440462
6566,2009,1323,1849.5046666330454
6567,2010,1323,1868.3537637329619
6568,2011,1323,1939.8224607980976
6569,2012,1323,1888.8629404203027
6570,2013,1323,1898.701831667663
6571,2014,1323,1765.089175564354
6572,2015,1323,1914.1198040972988
6573,2016,1323,1874.1453388164698
6574,2017,1323,1916.329323847434
6575,2018,1323,1856.283884499208
6576,2000,1324,1474.5532270696817
6577,2001,1324,1420.2036537695762
6578,2002,1324,1497.29287623136
6579,2003,1324,1494.5114035610436
6580,2004,1324,1468.6003940795188
6581,2005,1324,1457.1037184226307
6582,2006,1324,1379.3612274181266
6583,2007,1324,1489.7617810081942
6584,2008,1324,1490.4924373695253
6585,2009,1324,1549.8516738798692
6586,2010,1324,1640.5855445599743
6587,2011,1324,1722.1245345611349
6588,2012,1324,1608.5616256869243
6589,2013,1324,1525.0855105119076
6590,2014,1324,1493.2781733654795
6591,2015,1324,1518.0186236105314
6592,2016,1324,1622.3185716001092
6593,2017,1324,1652.8120923822541
6594,2018,1324,1590.4597927430082
6595,1985,1325,1593.8510755975774
6596,1986,1325,1616.4553410922783
6597,1987,1325,1526.0881296315952
6598,1988,1325,1529.6978581424012
6599,1989,1325,1485.3134321988387
6600,1990,1325,1437.1607260064125
6601,1991,1325,1491.8420260142518
6602,1992,1325,1568.0273427642517
6603,1993,1325,1539.7258235538743
6604,1994,1325,1709.990404130751
6605,1995,1325,1717.511422425296
6606,1996,1325,1656.940368589523
6607,1997,1325,1641.6393399606745
6608,1998,1325,1424.478980377991
6609,1999,1325,1588.5303255481945
6610,2000,1325,1652.1093646291
6611,2001,1325,1654.9596485895872
6612,2002,1325,1622.6482899093667
6613,2003,1325,1572.4262013771827
6614,2004,1325,1490.0608162212018
6615,2005,1325,1598.9070577290536
6616,2006,1325,1626.216947203222
6617,2007,1325,1601.8707554657785
6618,2008,1325,1631.2431525413656
6619,2009,1325,1544.6397635242408
6620,2010,1325,1630.5070837641297
6621,2011,1325,1590.7323113560785
6622,2012,1325,1698.027157230096
6623,2013,1325,1712.1259741244414
6624,2014,1325,1659.3366699004926
6625,2015,1325,1474.585847326162
