,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO,result,Season,WTeamID,LTeamID
1255,6,10.0,0.053788472591772885,-0.057062620628573923,0.018636171287358838,0.13590032310739653,0.18320345139037397,0.03649457690044544,-4.602342294229359,-4.079130870450271,-3.9213982661649815,-0.0062174798962828515,-0.07324239867551374,-0.05169340463458105,-0.8900000000000006,-5.6000000000000085,-4.700000000000003,3.0,-0.07200000000000001,-0.9199999999999999,0.20000000000000284,1.2000000000000028,3.5700000000000003,-24.601513785183897,1,2014,1246,1276
1256,3,4.0,-0.003923611146600781,-0.03057949130922888,0.00705520847122354,-0.021520397930387125,0.04238596484827034,-0.008414179264722432,-5.362135597839924,-2.6595096815545105,-3.6694031463965135,-0.05427325323781562,0.05617443634860375,0.0,-1.7900000000000027,-5.0,-3.200000000000003,-1.2000000000000028,0.083,-1.0099999999999998,-0.5,0.5999999999999943,0.3400000000000001,-79.79219209355483,1,2014,1163,1277
1257,1,5.0,-0.07988342447598928,0.0143665695518288,-0.022787007291671255,-0.09592160274950462,0.028062057433338783,-0.014925135937086387,3.0360511893681092,12.851390341554648,-1.9671125801282656,-0.009028163416387014,0.06768226885941109,-0.09447415329768272,-4.219999999999999,5.5,9.699999999999989,-0.3999999999999986,0.004999999999999999,2.139999999999999,0.29999999999999716,-1.7999999999999972,1.71,-12.116697927903715,1,2014,1458,1112
1258,-10,-37.0,0.10993711473964052,0.0014717632512720735,-0.0028269995698533834,0.004437315630941074,0.02202476251139346,0.004073132910942634,0.7381288320142687,-11.136601488807301,0.7008647323532688,-0.002292138333257032,-0.030988320781247802,0.24420677361853826,14.32,2.700000000000003,-11.599999999999994,-2.5,0.015,2.7699999999999996,1.7000000000000028,-1.0,2.96,325.8223131792661,1,2014,1196,1173
1259,3,12.0,-0.04612596804173352,0.0357168745878923,0.0037788662278545326,-0.01268684436500922,-0.08382143945745218,0.00012088160050083285,4.934047711447491,7.236643120576048,2.2731312055017394,-0.015514484861396172,0.03178754357622726,-0.05882352941176472,-2.539999999999999,3.799999999999997,6.400000000000006,4.900000000000006,-0.015,1.7699999999999996,0.7999999999999972,-1.0999999999999943,-1.0,13.487142082989067,1,2014,1277,1438
1260,-9,-35.0,-0.013711072548441394,0.06067800964885056,-0.011190510245281005,-0.10852086210448397,-0.05757139571194786,-0.008866305479468983,5.516621833096181,6.100801960085818,2.7064941564818614,-0.015466262081674453,0.05239207521811262,0.13257575757575757,-0.25,6.0,6.299999999999997,-0.6000000000000014,0.14600000000000002,3.530000000000001,1.3999999999999915,-2.200000000000003,-0.84,78.1580657860427,1,2014,1276,1397
1261,4,-3.0,-0.08003845003002641,-0.04074610041614346,0.02508309156584604,0.048793887516596635,0.130672679331733,0.01933201212808333,-6.438061731994779,11.475746327234532,-3.506004411272958,0.030576040263912696,0.031605949937951405,-0.1470588235294117,-7.859999999999999,-0.6000000000000085,7.299999999999997,-3.200000000000003,0.019999999999999997,6.420000000000001,3.5,-2.9000000000000057,8.84,-138.1203205087627,1,2014,1246,1257
1262,4,17.0,0.014433184125849263,-0.02707449449685362,0.028172468749621593,0.03411316504951312,0.01618952459678885,0.005464381088084946,-5.383433904355755,-5.723114072580756,-4.124234772032638,-0.04844193334889402,0.06436321558576752,-0.02317290552584672,1.0599999999999987,-5.300000000000011,-6.299999999999997,-7.0,0.016,-1.3399999999999999,-1.3999999999999915,-0.10000000000000853,-0.5299999999999999,-9.586143717050618,1,2014,1163,1235
1263,-4,-28.0,0.06499219261723654,0.013955568031096321,-0.03731216487373952,-0.13225737603062349,0.006216966110262956,-0.02926474429558168,1.0577146368300845,-4.966450001722777,-1.1070646714733066,0.05850539723643777,0.0596155978509173,0.12121212121212122,6.5,3.0999999999999943,-3.4000000000000057,1.1000000000000014,0.006999999999999999,1.129999999999999,-0.7999999999999972,-1.7999999999999972,3.69,66.73243442251169,1,2014,1458,1124
1264,-3,-25.0,0.05548341555625291,-0.01596796889554908,0.020899293688023568,0.041832464422504934,0.044952973178922995,0.01394707472512563,-4.026369613477172,-8.92725630505717,-2.4752577144267516,-0.006897653490063993,-0.09525401806250011,0.17647058823529416,6.039999999999999,-2.200000000000003,-8.099999999999994,-7.1000000000000085,0.072,1.3899999999999997,0.30000000000001137,-1.0999999999999943,5.65,190.68077228821835,1,2014,1196,1417
1265,1,-4.0,0.00891378089991468,0.004773116785914411,0.007343914967581244,0.05770931974800242,-0.039348600337304473,0.009384799355265872,1.9469548209535787,0.25216460982152,1.2404842500494766,-0.004654669173396964,-0.011944648434890626,0.06060606060606066,-1.8099999999999987,1.3999999999999915,3.1999999999999886,-1.5,0.022,-3.17,-2.5,0.7000000000000028,-2.9099999999999997,-41.19014179448118,1,2014,1173,1390
1266,-15,-185.0,0.16497719176383802,0.0188004271000638,-0.029489488269522857,0.009646509205865794,0.025517485972758436,0.005904723509731702,6.923700256853024,-9.084904734570458,4.673519282056981,0.03614453589939792,-0.042942039836643575,0.22352941176470587,31.44,16.599999999999994,-14.900000000000006,-6.099999999999994,-0.028,16.77,7.300000000000011,-9.400000000000006,6.510000000000001,548.1411053241557,1,2014,1438,1157
1267,-9,-67.0,0.037118518641273246,0.052160033218374036,-0.013239553748232102,-0.0002862988301294833,-0.09600672227971818,0.003095856742308001,9.990474569486011,2.9414267092845563,4.0906773955505,0.01141409050754738,0.05244088181219597,0.12834224598930477,13.600000000000001,12.600000000000009,-1.1000000000000085,1.6000000000000085,0.004,7.06,4.199999999999989,-2.799999999999997,-6.07,195.31964754301953,1,2014,1417,1409
1268,6,26.0,-0.061161086394878605,-0.016720687992191174,0.00273310200330118,-0.035570123199499926,-0.05092943034765518,-0.020758438888099362,-3.5102059684807756,4.192382256538622,-1.0239908867049081,-0.04521891230307706,0.10175311787068508,-0.17647058823529416,-6.440000000000001,-2.9000000000000057,3.5,1.9000000000000057,0.027000000000000003,0.41000000000000014,0.29999999999999716,-0.10000000000000853,-1.48,-171.07871681128927,1,2014,1163,1196
1269,3,27.0,-0.07540635177966826,0.005666326833025259,0.008428675674682168,-0.03744727688830618,-0.021339462460672698,-0.006316675094881374,-2.9701901323793436,2.5343529973532526,-3.486404285247655,-0.0007470519374430662,-0.03435643452496129,-0.18181818181818188,-1.0899999999999999,-1.0999999999999943,0.10000000000000853,0.8999999999999915,-0.016,4.59,2.5,-2.200000000000003,-0.9000000000000004,-155.89882649957417,1,2014,1390,1307
1270,7,18.0,0.010617387315983828,0.032279795243377096,-0.0007049519388985237,-0.005917236249479152,0.022345228639136572,0.014904017158600902,3.6999517279132306,0.703198027467991,-1.2641272466803954,0.03247090191904145,0.001167215017857326,0.0669642857142857,-6.139999999999999,-2.4000000000000057,3.700000000000003,-7.299999999999997,0.11100000000000002,-7.750000000000001,-3.4000000000000057,4.400000000000006,4.82,-153.5395558552152,1,2014,1295,1328
1271,-9,-52.0,0.07983951276482948,0.03678942853217404,0.03054164151527905,0.04488464102660317,-0.09438189048904921,0.01717082642365253,1.538735844356978,-8.205527989196426,6.082845421235261,0.046982381379857,-0.013425025091009624,0.02941176470588225,18.090000000000003,6.599999999999994,-11.5,-6.0,-0.067,11.12,5.0,-6.200000000000003,-2.31,363.83766049881046,1,2014,1277,1174
1272,-13,-152.0,0.06663733977395281,0.0643773509211546,-0.00897292801909605,-0.023955725666975014,0.020009402343983962,0.021717973581890426,13.088766106240755,2.074915168835787,2.0618849193780555,-0.0046825174850607665,0.087532905496291,0.17136886102403348,25.380000000000003,23.30000000000001,-2.0999999999999943,0.5,0.022,17.52,6.799999999999997,-10.700000000000003,-7.01,474.9161622090717,1,2014,1276,1459
1273,-9,-47.0,0.1337238619494201,0.02861271800638332,-0.044144620714485716,0.026974419431676555,-0.1665029333003094,-0.019171624084779126,11.35366218606866,-10.030936123982912,2.4479742183289215,0.004590269361450683,-0.007909988956043335,0.0716911764705882,20.2,11.700000000000003,-8.5,-0.5,-0.037,4.51,1.4000000000000057,-3.0999999999999943,-8.11,444.44210393609274,1,2014,1257,1264
1274,7,35.0,0.033129944660744814,0.05427612533058307,0.008919872669633205,-0.06269176693743883,0.08373730910239441,0.023962661277512953,4.7307637899723005,0.9715589760110106,1.991802270339102,0.032612570763846604,0.042354845406699315,0.04388714733542309,-1.6600000000000001,3.200000000000003,4.8999999999999915,2.999999999999993,-0.016000000000000004,-4.59,-2.799999999999997,1.7000000000000028,5.550000000000001,-176.55395942931546,1,2014,1217,1153
1275,-15,-211.0,0.13336925848308978,0.03994102336256189,-0.019384000665475465,0.020910382242860737,0.0059263516430348995,0.016201438373683208,8.511059784102656,-9.103177258203672,2.10285042338341,-0.0003342887334473188,-0.10152396972815603,0.3786764705882353,29.61,13.599999999999994,-15.900000000000006,-0.30000000000000426,0.051,14.14,7.900000000000006,-6.199999999999989,1.48,604.0253084560056,1,2014,1196,1107
1276,-3,-8.0,0.017067190614834415,0.028764501742235882,0.011621471558176166,-0.02595263663517594,-0.04244090849521509,0.0028545049851209647,2.358167901803469,-0.18935674035601835,0.028173537945654914,-0.037403398737655746,0.08440231857268721,0.05208333333333337,5.25,4.400000000000006,-0.7999999999999972,-3.299999999999997,-0.033,0.7999999999999998,-0.5,-1.2000000000000028,-9.61,49.27257158862972,1,2014,1332,1140
1277,5,16.0,-0.09019708635434853,0.024171970887271632,0.007445085116764311,0.04604707607114117,-0.015476563403520549,0.01841799033779984,4.499272839275648,11.56710009100864,0.7158006516810271,0.010988943068110713,-0.004172817486683855,-0.03832442067736186,-7.050000000000001,4.5,11.599999999999994,-0.20000000000000284,0.08099999999999999,-1.5499999999999998,-1.5,0.0,2.79,-223.47164235555783,1,2014,1173,1326
1278,0,-5.0,-0.04537501847337799,-0.018962708584008225,0.008403955541283176,0.01092606953371067,-0.04905126315329095,-0.010656570114534025,-4.1841876892911785,-2.0754991784251473,-2.477226303351637,0.014573254548526204,-0.03629888143243387,0.0,3.25,-2.299999999999997,-5.599999999999994,-6.999999999999993,0.017,-0.23000000000000043,0.30000000000001137,0.5999999999999943,7.65,59.25139721893947,1,2014,1397,1234
1279,0,-10.0,-0.08780151448037277,-0.05724726551439263,-0.0414360096517874,-0.02135457598249596,-0.1748632296707831,-0.06375830826582052,-7.091351257828933,0.47194727005550874,-0.669113958533595,-0.019039100670517284,-0.01788583470754368,-0.19583333333333336,6.67,-3.1000000000000085,-9.699999999999989,-6.900000000000006,-0.039999999999999994,13.489999999999998,9.800000000000011,-3.799999999999997,7.469999999999999,116.2877992659146,1,2014,1142,1411
1280,0,18.0,-0.03788906313615237,-0.029062431526881538,-0.025815687019869527,0.0067990655483471385,-0.06136734695710988,-0.025924183299617154,-0.9501332367136257,3.6483207129656137,-1.8240348611615733,-0.07287380413489919,-0.03139646658673145,-0.018716577540106916,-1.5099999999999998,1.0999999999999943,2.6000000000000085,0.5,0.048,-0.1200000000000001,-0.6999999999999886,-0.5,-4.72,18.44173075095773,1,2014,1301,1462
1281,0,-3.0,0.05777726773204145,-0.03019450250972755,0.022394889190880257,0.043280825382011445,0.055924066217474755,0.010565696302852534,-4.8022167193179826,-10.547422452142087,0.20160520292684403,0.04446139657043091,1.4755789224940585e-05,0.0625,2.92,-4.8999999999999915,-7.799999999999997,-6.600000000000001,-0.028999999999999998,-0.8500000000000005,-1.2000000000000028,-0.4000000000000057,-2.1799999999999997,43.32642118821013,1,2014,1107,1291
1282,-6,-13.0,-0.0162186316541304,0.03153310670354581,-0.03751792194367999,-0.14103168997728355,-0.08971121662046944,-0.038429258293028734,2.720602481116927,2.138297376434025,1.9808094379892687,0.024818133502940598,0.04691302422786092,0.08199643493761133,3.34,3.700000000000003,0.29999999999999716,-1.6000000000000014,0.044,0.7099999999999991,-0.29999999999999716,-1.0,-0.8600000000000003,30.348870053847804,0,2014,1246,1458
1283,5,27.0,0.03826149929017897,-0.01128099430873547,-0.019896610663126202,0.05172399154846413,0.012845347450486766,0.002785050037990122,6.372154191713435,-1.075322561086864,-1.6314983773015257,0.0405523843856086,0.028540196943439122,-0.125,10.23,7.900000000000006,-2.299999999999997,-8.699999999999996,-0.164,0.7899999999999991,0.9000000000000057,0.20000000000000284,-4.07,127.7582604132001,1,2014,1397,1269
1284,-3,-14.0,0.05180650362794348,-0.02880483791229116,-0.008590970202508902,0.023507167207550528,-0.053544348107952444,-0.01699989649022643,0.5992472133536495,-5.835826913921338,-1.546249781755355,-0.059554191986369576,0.12047311786667303,0.03743315508021383,9.2,1.2999999999999972,-7.900000000000006,-1.0999999999999943,0.0010000000000000009,3.25,2.200000000000003,-1.0,0.74,155.11994699970137,1,2014,1163,1386
1285,1,15.0,0.08268739154770466,0.02095597290629231,-0.028293227016222083,0.03201942938897062,-0.02095893836489593,0.004569127531521167,9.725064819515651,-2.6397063252666157,4.498327796999769,-0.02376945859361379,-0.004090291655499012,0.05882352941176472,10.690000000000001,9.200000000000003,-1.5,-2.5999999999999943,-0.158,-1.12,-1.5,-0.3999999999999915,-5.37,150.72950036264933,1,2014,1338,1160
1286,1,-9.0,0.027835310220877263,-0.013188593750670718,-0.0047941590469424145,0.10715966294598922,0.155173140551298,0.03823392640988854,4.571949730952397,3.737506563221075,-1.6884419334325411,0.03789864226939488,-0.06929098864996364,-0.05882352941176461,0.4200000000000017,4.700000000000003,4.299999999999997,0.7999999999999972,-0.10500000000000001,1.3000000000000007,0.7999999999999972,-0.5,3.2800000000000002,25.36828288274728,0,2014,1163,1246
1287,-7,-48.0,0.0895741526299002,0.003114398226935322,0.028712837491667975,-0.05808170995524686,0.044290810655656265,0.003451248270990248,-5.552800722700425,-16.090938737476563,1.0246426172018683,0.07063353045013254,0.06218586979129359,0.18880455407969632,4.120000000000001,-8.299999999999997,-12.400000000000006,0.8999999999999915,-0.025,-2.7299999999999995,-1.2000000000000028,1.5,2.8099999999999996,43.001949916203785,1,2014,1387,1301
1288,-9,-65.0,-0.005024574320870112,-0.06649399021034302,-0.032722261265451164,-0.02260970460123518,-0.10245980388590209,-0.054669072903632265,-7.45194172563609,-9.792196436294091,-3.3262462587412607,0.037782437801736735,-0.05091028172861367,0.135673624288425,9.84,-2.5,-12.400000000000006,-2.9000000000000057,0.097,8.82,5.0,-3.9000000000000057,0.10999999999999988,208.79417661378739,1,2014,1361,1308
1289,-5,-32.0,0.04179924290418546,0.016612625753788357,-0.003133082302871848,0.025046359052337763,0.020402390341992094,0.013931410087563711,-0.9994380524057078,-5.764596399084269,0.9773866017291475,-0.017451766311446737,-0.16283732008564167,0.04227941176470584,4.630000000000001,-2.0,-6.599999999999994,6.300000000000004,-0.051,0.4800000000000004,1.2999999999999972,0.7999999999999972,0.5,169.28382646546243,1,2014,1314,1344
1290,11,72.0,0.014107008335267568,0.002949079865681936,0.033865703511249276,-0.022763195517475243,-0.025356834821504803,0.0012898934973643028,-7.253994569799659,-4.855577898546386,0.9408735058107425,0.015518917384193642,0.011146569388373107,-0.022770398481973375,-15.91,-13.900000000000006,2.0,-0.9999999999999929,0.057,-13.2,-5.6000000000000085,7.5,2.2500000000000004,-435.681562443742,1,2014,1273,1181
1291,-1,-1.0,-0.009008001714387759,0.002774666281128546,-0.002252958133886096,0.008089102657875824,-0.06890568185522872,-0.008171404767729151,0.5846254604045527,0.9745791654522833,1.9005042916357233,-0.02373240894795381,0.020431641009773016,-0.040322580645161255,1.4000000000000004,1.6000000000000085,0.09999999999999432,2.200000000000003,-0.008,1.6900000000000004,1.0,-0.6000000000000085,0.1,170.89336600723072,1,2014,1272,1203
1292,-1,-28.0,0.07214258896400605,0.006659139291244787,-0.008153363224132598,0.07622106882544921,0.12873983398523003,0.035180503773339034,7.746244713409112,0.5041050073462401,-3.9509035415466016,0.02777137408760355,0.02211179882131664,0.08088235294117652,8.450000000000001,10.5,2.0999999999999943,0.7000000000000028,-0.026000000000000002,2.5600000000000005,0.0,-2.5,8.25,49.786498830018445,1,2014,1246,1243
1293,-13,-97.0,0.08052758587127107,-0.022409299796556148,0.01752148334814979,0.14320594562148015,0.05232212546206094,0.03190615886202014,0.22595031494763873,-5.529749204940387,-0.14683849127912296,0.044312998719576946,-0.034124321281931214,0.017595307917888547,20.64,6.8999999999999915,-13.700000000000003,2.3999999999999915,-0.087,17.1,8.100000000000009,-9.0,14.510000000000002,470.2911783075306,1,2014,1242,1184
1294,-11,-98.0,-0.08242317034057511,0.03574375224763726,-0.021918037633169934,-0.07446604904190002,-0.15214439466974716,-0.028896877518079678,2.459649330512292,10.0586891160617,2.641534631571149,0.044131850889368884,-0.03120618552905574,-0.050830889540567026,13.09,10.300000000000011,-2.9000000000000057,7.900000000000006,0.024,21.119999999999997,13.0,-8.099999999999994,3.38,388.18182935986965,1,2014,1235,1300
1295,7,54.0,0.034572777754902306,0.04551918149013118,-0.0028475135801029616,0.044091791469679176,0.0460224105228591,0.03321751407339152,11.615837533249845,6.453840941874333,3.995731691301465,0.019295665282150654,0.044826111549239434,0.17077798861480076,-8.97,3.0999999999999943,12.099999999999994,-7.700000000000003,0.131,-12.57,-5.400000000000006,7.200000000000003,-5.5200000000000005,-149.51694704922443,1,2014,1372,1433
1297,-5,-7.0,0.02646120590393919,0.030672923945637254,0.0012876955642047716,0.1549755184044263,0.012282876746398885,0.045428628662151305,12.221519686668856,6.806575519029664,4.0505810939479545,-0.04307398324212253,-0.05078233396296439,0.053763440860215006,6.75,10.100000000000009,3.4000000000000057,-3.4000000000000057,-0.035,1.0099999999999998,2.5999999999999943,1.5,1.5899999999999999,137.05691367664417,1,2014,1124,1304
1298,-15,-168.0,0.1418469596036982,-0.03507564672227881,-0.03591321589003116,0.095440011039578,-0.09002017723317335,-0.017423587038479793,1.5938397953537446,-17.149114490541223,1.3970020416546127,0.023588177621543527,-0.077606863829077,0.27521008403361347,30.73,10.099999999999994,-20.599999999999994,-0.10000000000000142,0.023,16.080000000000002,6.6000000000000085,-9.400000000000006,-5.07,359.909105260798,1,2014,1112,1451
1299,-13,-129.0,0.013988394473839594,-0.03567317058378483,-0.09305837100308172,0.010793129120395317,0.0983128961683899,-0.02062830073494687,10.821453701677669,4.839953744648156,-3.744585581023337,0.025398229629864044,0.007049441146977364,0.16287878787878785,21.32,18.599999999999994,-2.8000000000000114,2.6999999999999957,0.012,14.03,6.6000000000000085,-7.400000000000006,3.43,469.0962464930815,1,2014,1458,1110
1300,-13,-141.0,0.14395080994550336,0.04082034531614748,-0.027049321129173187,0.04086531780806124,-0.007921929861449628,0.016550581926560448,11.625432662532816,-7.501427316820653,1.9534900854223558,0.026434798496789758,-0.031241510788337812,0.2689393939393939,23.6,11.599999999999994,-12.0,0.20000000000000284,-0.044,7.4399999999999995,5.699999999999989,-1.8000000000000114,5.529999999999999,398.0111155740692,1,2014,1437,1454
1301,-3,-5.0,0.0036695721459679698,-0.047390997365768905,0.00117820547436423,0.15116331009280293,0.021685782164239886,0.014823681765480101,-0.5310712961219224,2.780406670525707,-2.1677815166332763,-0.0026106995885339934,-0.029944474341908167,0.04071969696969702,-0.3000000000000007,0.5999999999999943,0.8999999999999915,-0.6000000000000085,0.089,2.1099999999999994,2.3000000000000114,0.20000000000000284,0.8600000000000001,132.2852746420226,1,2014,1400,1113
1302,-1,-14.0,0.02613892022938491,0.025824895458718355,0.018306689046781177,0.024085578717205736,-0.08783522053094078,0.006548463108982716,0.4940473994952015,-0.44759344577597915,1.6894863751701497,0.02838456039588033,-0.023484817561412852,0.18181818181818188,-0.8399999999999999,-1.9000000000000057,-1.2000000000000028,-2.200000000000003,0.126,-4.010000000000001,-0.9000000000000057,3.1000000000000085,3.35,91.86690045414866,1,2014,1211,1329
1303,-11,-77.0,0.050032514423870245,-0.039138749708113374,-0.06451138428657263,0.057102498822063474,-0.1356041042678704,-0.04070346183065626,5.624194583022273,-3.037660226046512,1.3915752475905663,-0.005213081054927127,-0.016124121138525682,0.13407258064516125,18.26,8.299999999999997,-10.0,-5.600000000000001,-0.082,9.09,5.5,-3.5,2.24,371.4481446733257,1,2014,1393,1444
1304,-5,-31.0,0.10949020058250392,0.10399849995035271,-0.005125797749400501,-0.0223599465097416,-0.008065589078045887,0.034636122879135756,13.609790116279243,-2.7767091896671445,2.096925300250012,0.016131427587816938,-0.037984495314346334,0.28314393939393945,8.760000000000002,7.5,-1.1999999999999886,1.0,0.025,-4.21,-1.6000000000000085,2.5,4.58,177.8613746088804,1,2015,1211,1234
1305,-7,-22.0,0.03074753717660106,0.10030748405317719,-0.011744860116796985,0.012944301626783838,0.039665423382226284,0.0457254524247625,20.909811455487315,11.023084502169098,4.006696017446998,0.000804342912520406,0.06656830654260393,0.12121212121212122,16.529999999999998,19.599999999999994,3.0,5.399999999999999,0.04100000000000001,7.54,4.6000000000000085,-3.0,-2.19,155.59057814466792,1,2015,1181,1361
1306,-8,-33.0,-0.04871075442654538,0.013148802453790798,0.014194783619500412,0.007977945129749087,0.0023240599309870547,0.010752414901989304,0.6653519427034382,4.921824202496055,2.4318132130457677,0.07583984807716548,0.002141831899180935,-0.10110294117647056,9.169999999999998,5.0,-4.200000000000003,2.6000000000000014,-0.059,11.76,7.099999999999994,-4.700000000000003,-1.56,169.89132347961186,1,2015,1462,1209
1307,1,-4.0,0.10588219954257982,0.04732738478646492,-0.0086266949250704,-0.0223211857439376,-0.016052895395182287,0.0099021087252536,6.2879576842987746,-7.644230490697495,1.7219048756162518,0.026617359337437252,0.0060744797661836936,0.06451612903225812,8.11,2.1000000000000085,-5.8999999999999915,-3.5,-0.054000000000000006,-2.040000000000001,-1.7000000000000028,0.29999999999999716,-2.64,-46.45738758934954,1,2015,1428,1207
1308,-3,-124.0,-0.029304569050369378,0.012425252345367954,-0.027527740432878783,0.00046655761449665434,-0.006345405297691342,-0.002770333441826922,4.5590292558051715,0.7963317874841067,-0.7134790508317046,0.04956031497799629,-0.06792658737789214,0.06060606060606066,11.59,8.0,-3.700000000000003,1.0999999999999943,0.006999999999999999,8.110000000000001,4.0,-4.099999999999994,-0.77,216.76950576146214,1,2015,1417,1412
1309,-7,-33.0,0.18185689483088852,0.011526724751927286,-0.044241208897415896,0.0293159263250663,0.06984433148722069,0.00989022266451306,12.67857088717679,-9.02518612142147,1.538883747827775,-0.00019842042111051228,0.052485185214904195,0.3125,22.759999999999998,13.099999999999994,-9.599999999999994,2.6000000000000014,0.064,5.1899999999999995,3.799999999999997,-1.4000000000000057,1.44,224.16871790286632,1,2015,1246,1153
1310,-1,-9.0,0.02577846117790772,0.013689829691337696,0.009754537009750597,0.046882278182788506,-0.024214443105922245,0.013658855299642114,1.3836006229188058,-1.2725876180838611,1.4154592854841859,0.04202845839843772,-0.010071465846873795,-0.0789915966386554,7.41,4.3999999999999915,-3.0,-0.09999999999999432,-0.071,6.67,3.8999999999999915,-2.799999999999997,11.08,133.68561112459065,1,2015,1314,1116
1311,7,42.0,-0.10980459255673869,-0.05414586369857599,-0.006298713100316294,0.008208172181303375,-0.05818483963341975,-0.030319115263261753,-8.888014742136704,8.511573321944695,-4.227420654587226,0.00451602413319141,-0.03707811722764187,-0.3351158645276292,-14.719999999999999,-7.799999999999997,6.900000000000006,-0.10000000000000853,-0.034,2.17,1.0999999999999943,-1.0999999999999943,-0.88,-193.86493246913028,1,2015,1301,1437
1312,-8,-35.0,0.09021802810284696,-0.014395598711027913,-0.001911622589496259,0.004845911120997637,0.12744179208438705,0.013849305905072495,0.17411019275400008,-7.345589468571305,-1.0525233580696973,0.0921978593288253,0.034398542427789836,0.2147950089126559,11.61,4.300000000000011,-7.299999999999997,0.5999999999999943,0.009999999999999995,0.6100000000000003,0.20000000000000284,-0.5,7.5,132.51054802464864,1,2015,1112,1326
1313,-15,-127.0,0.12527047450915274,0.042598838622577295,-0.04247802292685118,-0.033343625655145315,-0.03394911355686936,-0.005341062447241307,11.725296613331253,-5.7589101810816175,2.686426218606476,0.036263875800200296,0.06873764426204187,0.22210953346855977,31.34,22.299999999999997,-9.099999999999994,-5.3999999999999915,0.009,17.48,7.599999999999994,-9.799999999999997,6.35,607.4952504589685,1,2015,1458,1157
1314,-3,-40.0,0.12139603780630936,-0.041312610758097,-0.017881834032853372,-0.010364019940647728,0.03711195781829779,-0.01750151312683701,-3.4633257248148652,-16.524348770245126,0.7648443971816601,0.035747676131735684,-0.033297180907171486,0.2649071358748778,8.38,-4.0,-12.400000000000006,-4.299999999999997,0.066,-3.6799999999999997,-2.299999999999997,1.3999999999999915,9.4,157.9972348350109,1,2015,1455,1231
1315,-1,6.0,-0.05092579035129907,-0.08877044538413759,-0.010854847969337,0.07941676606208853,-0.019415836139136777,-0.0252509123544421,-9.301940590184216,-2.772140431563642,-2.7693281664087745,-0.0491032824452472,-0.0644886499311732,-0.15909090909090906,0.23000000000000043,-6.099999999999994,-6.3999999999999915,6.3999999999999915,0.009000000000000001,8.27,5.099999999999994,-3.200000000000003,-2.9699999999999998,187.42835261090613,1,2015,1257,1320
1316,-3,1.0,0.048134976727241985,0.08971916465180252,-0.019371105591512755,-0.07247600307687796,-0.035253032040972576,0.011261734041321358,15.263858607489084,7.756218925893904,4.222389097278345,-0.07026621370829589,0.058772821058108216,0.1654411764705882,4.870000000000001,15.200000000000003,10.300000000000011,0.19999999999999574,0.08499999999999999,-2.130000000000001,-2.8999999999999915,-0.8000000000000114,-12.309999999999999,104.16748275738178,1,2015,1323,1139
1317,-7,-9.0,-0.03039914647649311,-0.01955250567089506,0.013453334774824854,0.06286292184131853,-0.019641908273184627,0.005168629552634141,-2.498404451453851,-2.9537831968481214,0.6470907121581497,-0.0013593071737084683,-0.07561863307733241,0.0,5.770000000000001,1.2999999999999972,-4.5,-0.3999999999999915,0.086,7.73,2.9000000000000057,-4.900000000000006,-3.46,152.76598620322216,1,2015,1452,1138
1318,-4,7.0,-0.03879613471257015,0.07731600703570041,0.00038918375003985095,-0.06228272891230341,0.010949188364118179,0.020209531223947252,9.609379338996831,10.858775621965975,1.251825092984724,-0.04516718205308501,0.05828587237297744,-0.018026565464895672,2.75,9.600000000000009,6.800000000000011,1.1000000000000014,0.04,4.35,2.200000000000003,-2.200000000000003,-15.059999999999999,-45.00862657666971,1,2015,1323,1455
1319,-8,-19.0,0.015116769939343744,-0.034584456925088713,-0.007781077629560651,0.06605493448716665,-0.15651258415572478,-0.02604495290335107,-0.9479219950481053,-3.0572489979679744,-2.544503102528017,-0.03760596129282545,0.05292407113141573,-0.07007575757575757,8.56,3.299999999999997,-5.299999999999997,3.3000000000000043,-0.067,7.609999999999999,4.799999999999997,-2.799999999999997,0.98,136.71951012430122,1,2015,1328,1173
1320,1,12.0,-0.0609913108476573,-0.04269314178074135,-0.009303700075710991,0.11997322324930981,-0.04496299723940983,-0.0021529866672737596,0.07586074410787091,-0.8053072568000914,1.4882809441201275,-0.004138341682690672,-0.10471609018140604,-0.09943181818181823,1.9600000000000009,1.2999999999999972,-0.7999999999999972,4.000000000000007,-0.04000000000000001,2.41,0.6000000000000085,-1.7999999999999972,0.6800000000000002,-35.88396054686223,1,2015,1452,1268
1321,5,16.0,0.0756575746158471,0.01691272500395763,-0.035203632464501644,-0.004105652236126411,-0.08118885923723218,-0.015035277447352502,5.836717402136713,-6.087902604071914,1.5125371082590373,0.044127830707741844,-0.034731875821568337,0.10626185958254275,-0.509999999999998,1.2999999999999972,1.7999999999999972,-4.700000000000003,-0.04800000000000001,-9.93,-5.099999999999994,4.8999999999999915,-6.130000000000001,-35.58538058389399,1,2015,1455,1242
